clay	CEC [meq/100g]	treated_cec	layer_na	layer_ca	layer_k	layer_li	4_mg	4_al	4_si	8_al	8_fe	8_mg	8_ti	8_mn	8_li	OH	F	Li_ex	g1(organocation)	g1_smiles	g1_mw	g1_dp	g1_atomcount	g1_exchange	exchange_ratio	g2(adsorbate)	g2_smiles	g2_mw	g2_dp	g2_logp	g2_atomcount	temp	equilibrium concentration [mg/L]	adsorbed amount [g/kg]	メモ
Montmorillonite	90	90	0.49	0.2	0.02	0	0.13	1.04	7.48	3.24	0.26	0.54	0	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	81	0.9	benzene	c1ccccc1	78	0	2.18	12	293	4.81	12.105	産地：SAC
Montmorillonite	90	90	0.49	0.2	0.02	0	0.13	1.04	7.48	3.24	0.26	0.54	0	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	81	0.9	benzene	c1ccccc1	78	0	2.18	12	293	61.13	35.989	
Montmorillonite	90	90	0.49	0.2	0.02	0	0.13	1.04	7.48	3.24	0.26	0.54	0	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	81	0.9	benzene	c1ccccc1	78	0	2.18	12	293	163.53	45.05	
Montmorillonite	90	90	0.49	0.2	0.02	0	0.13	1.04	7.48	3.24	0.26	0.54	0	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	81	0.9	benzene	c1ccccc1	78	0	2.18	12	293	284.38	51.618	
Montmorillonite	90	90	0.49	0.2	0.02	0	0.13	1.04	7.48	3.24	0.26	0.54	0	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	81	0.9	benzene	c1ccccc1	78	0	2.18	12	293	437.48	53.992	
Montmorillonite	90	90	0.49	0.2	0.02	0	0.13	1.04	7.48	3.24	0.26	0.54	0	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	81	0.9	benzene	c1ccccc1	78	0	2.18	12	293	583.84	57.769	
Montmorillonite	90	90	0.49	0.2	0.02	0	0.13	1.04	7.48	3.24	0.26	0.54	0	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	81	0.9	benzene	c1ccccc1	78	0	2.18	12	293	742.4	60.043	
Montmorillonite	90	90	0.49	0.2	0.02	0	0.13	1.04	7.48	3.24	0.26	0.54	0	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	81	0.9	benzene	c1ccccc1	78	0	2.18	12	293	890.96	63.662	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	benzene	c1ccccc1	78	0	2.18	12	293	48.93	6.686	産地：SWa、ノントロナイト：黄色～やや黄緑色。角閃石や輝石が分解したものです。珪酸塩鉱物。
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	benzene	c1ccccc1	78	0	2.18	12	293	225.81	16.199	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	benzene	c1ccccc1	78	0	2.18	12	293	365.87	20.47	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	benzene	c1ccccc1	78	0	2.18	12	293	498.54	25.232	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	benzene	c1ccccc1	78	0	2.18	12	293	662.59	29.407	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	benzene	c1ccccc1	78	0	2.18	12	293	804.49	31.146	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	benzene	c1ccccc1	78	0	2.18	12	293	964.14	33.499	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	benzene	c1ccccc1	78	0	2.18	12	293	1115.91	36.569	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	benzene	c1ccccc1	78	0	2.18	12	293	121.54	6.355	産地：SAz
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	benzene	c1ccccc1	78	0	2.18	12	293	245.15	13.294	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	benzene	c1ccccc1	78	0	2.18	12	293	386.28	17.252	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	benzene	c1ccccc1	78	0	2.18	12	293	548.08	19.812	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	benzene	c1ccccc1	78	0	2.18	12	293	696.88	22.737	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	benzene	c1ccccc1	78	0	2.18	12	293	848.58	25.179	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	benzene	c1ccccc1	78	0	2.18	12	293	980.26	31.144	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	benzene	c1ccccc1	78	0	2.18	12	293	1129.9	34.841	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	benzene	c1ccccc1	78	0	2.18	12	293	28.71	18.751	産地：Saz、層間NaイオンをLiイオンで交換し熱処理することによってCECを減らした。(Li0.3/Na0.7)
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	benzene	c1ccccc1	78	0	2.18	12	293	113.01	29.489	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	benzene	c1ccccc1	78	0	2.18	12	293	211.99	38.221	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	benzene	c1ccccc1	78	0	2.18	12	293	340.15	44.477	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	benzene	c1ccccc1	78	0	2.18	12	293	480.28	49.154	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	benzene	c1ccccc1	78	0	2.18	12	293	592.56	56.48	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	benzene	c1ccccc1	78	0	2.18	12	293	765.87	57.325	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	benzene	c1ccccc1	78	0	2.18	12	293	870.8	66.496	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	benzene	c1ccccc1	78	0	2.18	12	293	7.25	21.159	産地：Saz、層間NaイオンをLiイオンで交換し熱処理することによってCECを減らした。(Li0.6/Na0.4)
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	benzene	c1ccccc1	78	0	2.18	12	293	12.4	41.534	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	benzene	c1ccccc1	78	0	2.18	12	293	49.68	58.339	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	benzene	c1ccccc1	78	0	2.18	12	293	153.7	66.76	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	benzene	c1ccccc1	78	0	2.18	12	293	291.14	72.403	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	benzene	c1ccccc1	78	0	2.18	12	293	384.64	82.26	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	benzene	c1ccccc1	78	0	2.18	12	293	517.7	88.164	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	benzene	c1ccccc1	78	0	2.18	12	293	648.12	93.719	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	benzene	c1ccccc1	78	0	2.18	12	293	85.96	11.285	LiでNaを100％交換した。産地：Saz
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	benzene	c1ccccc1	78	0	2.18	12	293	202.91	18.289	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	benzene	c1ccccc1	78	0	2.18	12	293	323.29	25.181	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	benzene	c1ccccc1	78	0	2.18	12	293	441.6	31.962	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	benzene	c1ccccc1	78	0	2.18	12	293	572.89	37.621	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	benzene	c1ccccc1	78	0	2.18	12	293	740.26	38.984	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	benzene	c1ccccc1	78	0	2.18	12	293	834.82	49.274	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	benzene	c1ccccc1	78	0	2.18	12	293	966.8	54.933	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	44.67	2.412	産地：SAz
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	88.83	4.18	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	134.35	5.783	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	175.26	8.929	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	215.36	12.301	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	258.01	14.084	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	305.5	15.114	
Montmorillonite	130	130	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	101	0.78	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	350.46	16.836	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	15.71	10.165	産地：Saz、Li/Na=0.3/0.7
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	37.14	17.675	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	67.5	22.916	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	101.7	26.637	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	140.46	29.914	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	168.41	35.812	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	219.02	36.364	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	toluene	Cc1ccccc1	92	0.4081	2.72	15	293	270.68	36.841	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	2.487	3.843	産地：Saz、Li/Na=0.3/0.7
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	4.396	7.831	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	7.896	10.971	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	13.592	14.036	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	21.348	16.264	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	27.58	18.878	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	38.255	20.645	
Montmorillonite	130	91	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.3	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	83	0.91	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	44.238	23.43	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	0.325	8.445	産地：Saz、Li/Na=0.6/0.4
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	0.504	16.692	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	1.226	24.96	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	2.848	32.949	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	5.582	40.605	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	10.316	46.409	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	17.192	52.156	
Montmorillonite	130	52	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	0.6	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	60	1.15	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	25.065	56.399	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	2.591	7.141	産地：Saz、Li/Na=1.0/0.0
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	10.154	12.198	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	18.207	16.638	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	27.994	20.562	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	38.963	23.845	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	49.447	27.252	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	60.556	30.387	
Montmorillonite	130	0	0.36	0.39	0.02	0	0	0	8	2.71	0.12	1.11	0.03	0.01	0	4	0	1	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	0	0	ethylbenzene	CCc1ccccc1	106	0.3693	3.23	18	293	69.787	34.557	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	2.079	1.137	産地：SWa、
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	4.087	2.229	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	7.214	3.187	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	10.075	3.971	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	13.398	4.843	
Nontronite	107	107	0	0.36	0.01	0	0.18	0.91	7.09	0.61	3.08	0.24	0.07	0	0	4	0	0	Trimethylphenylammonium	C[N+](C)(C)c1ccccc1	136	2.8113	24	86	0.8	propylbenzene	CCCc1ccccc1	120	0.4662	3.74	21	293	17.233	5.539	
